Course,Cred_hours,Pre-req,Pred_1,Instructor_1,Pred_2,Instructor_2,Pred_3,Instructor_3,Pred_4,Instructor_4,Pred_5,Instructor_5,Pred_6,Instructor_6,Pred_7,Instructor_7,Pred_8,Instructor_8,Pred_9,Instructor_9,Pred_10,Instructor_10,Pred_11,Instructor_11,Pred_12,Instructor_12,Pred_13,Instructor_13,Pred_14,Instructor_14,Pred_15,Instructor_15,Pred_16,Instructor_16,Pred_17,Instructor_17,Pred_18,Instructor_18
NRE 3301,3.0,,3.2803911204387326,Unknown,3.306452154,"Deo, Chaitanya",4.0,"Deo, Chaitanya",3.2687614572322325,Unknown,3.3340990763649643,"Deo, Chaitanya",4.0,"Deo, Chaitanya",3.227825516715315,Unknown,3.334743583925504,"Deo, Chaitanya",4.0,"Deo, Chaitanya",3.2347270448657444,Unknown,3.325253025871809,"Deo, Chaitanya",4.0,"Deo, Chaitanya",3.248415559,Unknown,3.3201187711519964,"Deo, Chaitanya",4.0,"Deo, Chaitanya",3.2474579218258475,Unknown,3.3208373485650067,"Deo, Chaitanya",4.0,"Deo, Chaitanya"
NRE 3316,3.0,,3.374892933472502,Unknown,3.4400381921658614,"Miragaia Trancoso Vaz, Jose Pedro",4.0,"Hertel, Nolan",3.3706360259047217,Unknown,3.383228456216553,"Miragaia Trancoso Vaz, Jose Pedro",4.0,"Hertel, Nolan",3.3405990351272443,Unknown,3.5092338778655927,"Miragaia Trancoso Vaz, Jose Pedro",4.0,"Hertel, Nolan",3.347357406290676,Unknown,3.5087907906488747,"Miragaia Trancoso Vaz, Jose Pedro",4.0,"Hertel, Nolan",3.35478841625852,Unknown,3.4025808342920647,"Miragaia Trancoso Vaz, Jose Pedro",4.0,"Hertel, Nolan",3.355481203312914,Unknown,3.443755267441014,"Miragaia Trancoso Vaz, Jose Pedro",4.0,"Hertel, Nolan"
NRE 4206,3.0,,3.4693947465062718,Unknown,3.000000375360137,Unknown,4.0,"Erickson, Anna",3.472510594577211,Unknown,3.000000602490466,Unknown,4.0,"Erickson, Anna",3.453372553539173,Unknown,3.000001978,Unknown,4.0,"Erickson, Anna",3.4599877677156075,Unknown,3.000000639951007,Unknown,4.0,"Erickson, Anna",3.461161273783369,Unknown,3.0000008836697987,Unknown,4.0,"Erickson, Anna",3.4635044847999805,Unknown,3.0000015603660417,Unknown,4.0,"Erickson, Anna"
NRE 4208,3.0,,3.563896559540041,Unknown,1.0,"Kotlyar, Dan",4.0,"Sjoden, Glenn",3.574385163,Unknown,1.0,"Kotlyar, Dan",4.0,"Sjoden, Glenn",3.566146071951103,Unknown,1.0,"Kotlyar, Dan",4.0,"Sjoden, Glenn",3.572618129140539,Unknown,1.0,"Kotlyar, Dan",4.0,"Sjoden, Glenn",3.567534131308219,Unknown,1.0,"Kotlyar, Dan",4.0,"Sjoden, Glenn",3.571527766287047,Unknown,1.0,"Kotlyar, Dan",4.0,"Sjoden, Glenn"
NRE 4210,3.0,,3.811177041,Unknown,2.0,"Kotlyar, Dan",4.0,Unknown,3.811381987623327,Unknown,2.0,"Kotlyar, Dan",4.0,Unknown,3.8113560824872974,Unknown,2.0,"Kotlyar, Dan",4.0,Unknown,3.811359357,Unknown,2.0,"Kotlyar, Dan",4.0,Unknown,3.811358942998369,Unknown,2.0,"Kotlyar, Dan",4.0,Unknown,3.8113589953126494,Unknown,2.0,"Kotlyar, Dan",4.0,Unknown
NRE 4214,3.0,,3.522353698069543,Unknown,3.0,"Ghiaasiaan, Seyed",4.0,"Biegalski, Steven",3.423864425418309,Unknown,3.0,"Ghiaasiaan, Seyed",4.0,"Biegalski, Steven",3.510548156512766,Unknown,3.0,"Ghiaasiaan, Seyed",4.0,"Biegalski, Steven",3.430454987870188,Unknown,3.0,"Ghiaasiaan, Seyed",4.0,"Biegalski, Steven",3.503714523243933,Unknown,3.0,"Ghiaasiaan, Seyed",4.0,"Biegalski, Steven",3.436566751659352,Unknown,3.0,"Ghiaasiaan, Seyed",4.0,"Biegalski, Steven"
NRE 4232,3.0,,3.507280270853231,Unknown,3.722737674509405,Unknown,4.0,"Petrovic, Bojan",3.3769861401352514,Unknown,3.737660721515821,Unknown,4.0,"Petrovic, Bojan",3.4035479399740725,Unknown,3.7458632117660495,Unknown,4.0,"Petrovic, Bojan",3.3334712706401977,Unknown,3.752527803959983,Unknown,4.0,"Petrovic, Bojan",3.407059064584101,Unknown,3.7568764327490327,Unknown,4.0,"Petrovic, Bojan",3.3949560724794647,Unknown,3.7600707172605214,Unknown,4.0,"Petrovic, Bojan"
NRE 4234,3.0,,3.492206844,Unknown,4.0,Unknown,4.0,"Hertel, Nolan",3.330107854852193,Unknown,4.0,Unknown,4.0,"Hertel, Nolan",3.2965477234353786,Unknown,4.0,Unknown,4.0,"Hertel, Nolan",3.2364875534102078,Unknown,4.0,Unknown,4.0,"Hertel, Nolan",3.310403605924267,Unknown,4.0,Unknown,4.0,"Hertel, Nolan",3.353345393299578,Unknown,4.0,Unknown,4.0,"Hertel, Nolan"
NRE 4266,3.0,,3.4771334164206085,Unknown,2.75,Unknown,4.0,"Abdel-Khalik, Said",3.2832295695691345,Unknown,2.75,Unknown,4.0,"Abdel-Khalik, Said",3.189547506896685,Unknown,2.75,Unknown,4.0,"Abdel-Khalik, Said",3.139503836180217,Unknown,2.75,Unknown,4.0,"Abdel-Khalik, Said",3.2137481472644343,Unknown,2.75,Unknown,4.0,"Abdel-Khalik, Said",3.311734714119691,Unknown,2.75,Unknown,4.0,"Abdel-Khalik, Said"
NRE 4328,3.0,,3.4620599892042967,Unknown,3.1550078953623286,"Hertel, Nolan",4.0,Unknown,3.2363512842860764,Unknown,3.1459215677322705,"Hertel, Nolan",4.0,Unknown,3.082547290357992,Unknown,3.1485964943011697,"Hertel, Nolan",4.0,Unknown,3.0425201189502267,Unknown,3.148585961585024,"Hertel, Nolan",4.0,Unknown,3.1170926886046013,Unknown,3.147936687594729,"Hertel, Nolan",4.0,Unknown,3.270124034939804,Unknown,3.1484844563627843,"Hertel, Nolan",4.0,Unknown
NRE 4350,3.0,,3.946363665077164,Unknown,3.5600157907246577,"Petrovic, Bojan",4.0,Unknown,3.727724705077057,Unknown,3.541843135464541,"Petrovic, Bojan",4.0,Unknown,3.925509851635389,Unknown,3.547192989,"Petrovic, Bojan",4.0,Unknown,3.7566729044231257,Unknown,3.5471719231700467,"Petrovic, Bojan",4.0,Unknown,3.893390045196953,Unknown,3.545873375189458,"Petrovic, Bojan",4.0,Unknown,3.788450477362312,Unknown,3.546968912725568,"Petrovic, Bojan",4.0,Unknown
NRE 4351,3.0,,3.964242443384776,Unknown,3.9650236860869854,"Petrovic, Bojan",4.0,"Petrovic, Bojan",3.818483136718038,Unknown,3.937764703196812,"Petrovic, Bojan",4.0,"Petrovic, Bojan",3.9503399010902593,Unknown,3.9457894829035096,"Petrovic, Bojan",4.0,"Petrovic, Bojan",3.837781936282084,Unknown,3.945757885,"Petrovic, Bojan",4.0,"Petrovic, Bojan",3.928926696797968,Unknown,3.943810062784187,"Petrovic, Bojan",4.0,"Petrovic, Bojan",3.858966984908208,Unknown,3.945453369088352,"Petrovic, Bojan",4.0,"Petrovic, Bojan"
NRE 4404,3.0,,3.982121221692388,Unknown,3.752638400576003,"Charp, Paul",4.0,"Charp, Paul",3.9092415683590183,Unknown,3.789895222,"Charp, Paul",4.0,"Charp, Paul",3.9751699505451294,Unknown,3.801854099594256,"Charp, Paul",4.0,"Charp, Paul",3.9188909681410418,Unknown,3.7963533568171473,"Charp, Paul",4.0,"Charp, Paul",3.964463348398984,Unknown,3.793180897050733,"Charp, Paul",4.0,"Charp, Paul",3.929483492454104,Unknown,3.7937811388794,"Charp, Paul",4.0,"Charp, Paul"
NRE 4407,3.0,,4.0,Unknown,4.0,"Wang, C",4.0,Unknown,4.0,Unknown,4.0,"Wang, C",4.0,Unknown,4.0,Unknown,4.0,"Wang, C",3.999812836775517,Unknown,4.0,Unknown,4.0,"Wang, C",4.0,Unknown,4.0,Unknown,4.0,"Wang, C",4.0,Unknown,4.0,Unknown,4.0,"Wang, C",4.0,Unknown
NRE 4610,3.0,,3.706848525190483,Unknown,3.898470041,"Deo, Chaitanya",3.998604257407866,Unknown,3.704865663190541,Unknown,3.962983355016645,"Deo, Chaitanya",4.0,Unknown,3.704984394268308,Unknown,3.9433168330590735,"Deo, Chaitanya",3.996501155690069,Unknown,3.704817902508221,Unknown,3.9230850461025226,"Deo, Chaitanya",3.997434772823506,Unknown,3.704832669777104,Unknown,3.971229069392078,"Deo, Chaitanya",4.0,Unknown,3.704818545797537,Unknown,3.910390316111936,"Deo, Chaitanya",3.998145192259012,Unknown
NRE 4699,3.0,,3.749999999999688,"Kotlyar, Dan",3.79694008228684,"Rahnema, Farzad",3.995530864973776,"Wang, C",3.749999999999688,"Kotlyar, Dan",3.92596671,"Rahnema, Farzad",3.999023791853397,"Wang, C",3.749999999999688,"Kotlyar, Dan",3.886633666118147,"Rahnema, Farzad",3.9931894746046224,"Wang, C",3.749999999999688,"Kotlyar, Dan",3.846170092205045,"Rahnema, Farzad",3.9941907753794457,"Wang, C",3.749999999999688,"Kotlyar, Dan",3.942458138784157,"Rahnema, Farzad",3.997472746883956,"Wang, C",3.749999999999688,"Kotlyar, Dan",3.820780632223872,"Rahnema, Farzad",3.994952483763374,"Wang, C"
NRE 4725,3.0,,3.9140344280000336,Unknown,4.0,"Choi, Seung",3.996027435532245,Unknown,3.945443272764418,Unknown,4.0,"Choi, Seung",3.999132259425241,Unknown,3.972133004355636,Unknown,4.0,"Choi, Seung",3.993946199648553,Unknown,3.994750749812341,Unknown,4.0,"Choi, Seung",3.9948362447817294,Unknown,4.0,Unknown,4.0,"Choi, Seung",3.997753552785739,Unknown,4.0,Unknown,4.0,"Choi, Seung",3.9955133189007768,Unknown
NRE 4750,3.0,,4.0,Unknown,3.651053488591441,"Wang, C",3.9965240060907146,"Wang, C",4.0,Unknown,3.653523455960012,"Wang, C",3.999240726997086,"Wang, C",4.0,Unknown,3.652345058525113,"Wang, C",3.994702924692484,"Wang, C",4.0,Unknown,3.652665541531613,"Wang, C",3.995481714184013,"Wang, C",4.0,Unknown,3.652553627000407,"Wang, C",3.9980343586875216,"Wang, C",4.0,Unknown,3.652588261084635,"Wang, C",3.99607415403818,"Wang, C"
NRE 4795,3.0,,4.0,Unknown,3.767368992394294,"Deo, Chaitanya",3.997020576649184,Unknown,4.0,Unknown,3.7690156373066745,"Deo, Chaitanya",3.999349194568931,Unknown,4.0,Unknown,3.7682300390167422,"Deo, Chaitanya",3.995459649736415,Unknown,4.0,Unknown,3.7684436943544086,"Deo, Chaitanya",3.996127183586297,Unknown,4.0,Unknown,3.7683690846669378,"Deo, Chaitanya",3.998315164589304,Unknown,4.0,Unknown,3.768392174056424,"Deo, Chaitanya",3.996634989175583,Unknown
NRE 4801,1.0,,3.2,Unknown,3.883684496197147,"Petrovic, Bojan",3.997517147207653,Unknown,3.2,Unknown,3.884507818653337,"Petrovic, Bojan",3.999457662140776,Unknown,3.2,Unknown,3.884115019508371,"Petrovic, Bojan",3.996216374780346,Unknown,3.2,Unknown,3.884221847177205,"Petrovic, Bojan",3.996772652988581,Unknown,3.2,Unknown,3.884184542333469,"Petrovic, Bojan",3.998595970491087,Unknown,3.2,Unknown,3.884196087028212,"Petrovic, Bojan",3.9971958243129855,Unknown
NRE 4803,3.0,,3.600000001849564,Unknown,4.0,"Hertel, Nolan",3.9980137177661215,"La Pierre, Henry",3.600000003217065,Unknown,4.0,"Hertel, Nolan",3.999566129712621,"La Pierre, Henry",3.600000002440992,Unknown,4.0,"Hertel, Nolan",3.996973099824277,"La Pierre, Henry",3.600000003242996,Unknown,4.0,"Hertel, Nolan",3.9974181223908647,"La Pierre, Henry",3.600000002674165,Unknown,4.0,"Hertel, Nolan",3.998876776392869,"La Pierre, Henry",3.600000003180264,Unknown,4.0,"Hertel, Nolan",3.997756659450389,"La Pierre, Henry"
NRE 4903,3.0,,4.0,Unknown,4.0,"Wang, C",3.998510288324592,"Wang, C",4.0,Unknown,4.0,"Wang, C",3.9996745972844656,"Wang, C",4.0,Unknown,4.0,"Wang, C",3.997729824868208,"Wang, C",4.0,Unknown,4.0,"Wang, C",3.998063591793149,"Wang, C",4.0,Unknown,4.0,"Wang, C",3.999157582294652,"Wang, C",4.0,Unknown,4.0,"Wang, C",3.9983174945877913,"Wang, C"
NRE 6101,3.0,,3.380981716581052,Unknown,4.0,"Rahnema, Farzad",3.999006858883061,Unknown,3.848045459270715,Unknown,3.967961696124493,"Rahnema, Farzad",3.9997830648563104,Unknown,3.4649913401128805,Unknown,3.984235951759644,"Rahnema, Farzad",3.998486549912138,Unknown,3.6992392742143543,Unknown,3.9829137960100143,"Rahnema, Farzad",3.998709061195433,Unknown,3.639686150951056,Unknown,3.97704759100984,"Rahnema, Farzad",3.9994383881964346,Unknown,3.5372581594660506,Unknown,3.9840768902879207,"Rahnema, Farzad",3.998878329725194,Unknown
NRE 6102,3.0,,3.4598895675265378,Unknown,4.0,Unknown,3.9995034294415306,"Biegalski, Steven",3.850795423655863,Unknown,3.935923392248986,Unknown,3.999891532428155,"Biegalski, Steven",3.5330836876499854,Unknown,3.968471903519287,Unknown,3.999243274956069,"Biegalski, Steven",3.7296107822823954,Unknown,3.965827592020029,Unknown,3.999354530597716,"Biegalski, Steven",3.681152977262444,Unknown,3.954095182019681,Unknown,3.999719194098217,"Biegalski, Steven",3.596828713037004,Unknown,3.968153780575841,Unknown,3.999439164862597,"Biegalski, Steven"
NRE 6103,3.0,,3.5387974184720243,"Kotlyar, Dan",3.4113170610023573,"Rahnema, Farzad",4.0,"Rahnema, Farzad",3.8535453880410095,"Kotlyar, Dan",3.3968143835967086,"Rahnema, Farzad",4.0,"Rahnema, Farzad",3.6011760351870903,"Kotlyar, Dan",3.389721710927289,"Rahnema, Farzad",4.0,"Rahnema, Farzad",3.759982290350436,"Kotlyar, Dan",3.386254906433582,"Rahnema, Farzad",4.0,"Rahnema, Farzad",3.722619803573832,"Kotlyar, Dan",3.3845605425558487,"Rahnema, Farzad",4.0,"Rahnema, Farzad",3.656399266607957,"Kotlyar, Dan",3.383732454158753,"Rahnema, Farzad",4.0,"Rahnema, Farzad"
NRE 6201,3.0,,3.6177052694175114,Unknown,3.65541250207502,"Rahnema, Farzad",4.0,"Rahnema, Farzad",3.856295352426158,Unknown,3.5770266431623217,"Rahnema, Farzad",4.0,"Rahnema, Farzad",3.669268382724195,Unknown,3.519910666480469,"Rahnema, Farzad",4.0,"Rahnema, Farzad",3.7903537984184767,Unknown,3.675005235580119,"Rahnema, Farzad",4.0,"Rahnema, Farzad",3.76408662988522,Unknown,3.490930549979053,"Rahnema, Farzad",4.0,"Rahnema, Farzad",3.7159698201789095,Unknown,3.632731756951624,"Rahnema, Farzad",4.0,"Rahnema, Farzad"
NRE 6301,3.0,,3.6966131203629966,Unknown,3.901801113872758,Unknown,4.0,"Kotlyar, Dan",3.8590453168113057,Unknown,3.9564335965043,Unknown,4.0,"Kotlyar, Dan",3.7373607302613,Unknown,3.947325240222816,Unknown,4.0,"Kotlyar, Dan",3.820725306486518,Unknown,3.919827125826513,Unknown,4.0,"Kotlyar, Dan",3.805553456196608,Unknown,3.9268143204722112,Unknown,4.0,"Kotlyar, Dan",3.7755403737498634,Unknown,3.9404559670649166,Unknown,4.0,"Kotlyar, Dan"
NRE 6401,3.0,,3.775520971308483,Unknown,3.79131021,"Petrovic, Bojan",4.0,"Petrovic, Bojan",3.8617952811964535,Unknown,3.859691987216433,"Petrovic, Bojan",4.0,"Petrovic, Bojan",3.8054530777984046,Unknown,3.874939425329414,"Petrovic, Bojan",4.0,"Petrovic, Bojan",3.851096814554559,Unknown,3.850924932479519,"Petrovic, Bojan",4.0,"Petrovic, Bojan",3.847020282507996,Unknown,3.842563673662549,"Petrovic, Bojan",4.0,"Petrovic, Bojan",3.835110927320816,Unknown,3.850667399540744,"Petrovic, Bojan",4.0,"Petrovic, Bojan"
NRE 6501,3.0,,3.854428822253969,Unknown,3.7642068069167336,"Petrovic, Bojan",4.0,Unknown,3.864545245581601,Unknown,3.809794658144289,"Petrovic, Bojan",4.0,Unknown,3.8735454253355095,Unknown,3.819959616886276,"Petrovic, Bojan",4.0,Unknown,3.881468322622599,Unknown,3.803949954986346,"Petrovic, Bojan",4.0,Unknown,3.888487108819384,Unknown,3.7983757824417,"Petrovic, Bojan",4.0,Unknown,3.894681480891769,Unknown,3.803778266360496,"Petrovic, Bojan",4.0,Unknown
NRE 6502,3.0,,3.808965318725129,Unknown,3.737103403458367,"Deo, Chaitanya",4.0,Unknown,3.832897712733901,Unknown,3.759897329072144,"Deo, Chaitanya",4.0,Unknown,3.853699672871486,Unknown,3.764979808443138,"Deo, Chaitanya",4.0,Unknown,3.871849188194433,Unknown,3.756974977493173,"Deo, Chaitanya",4.0,Unknown,3.887643600520831,Unknown,3.7541878912208495,"Deo, Chaitanya",4.0,Unknown,3.901412796792464,Unknown,3.756889133180248,"Deo, Chaitanya",4.0,Unknown
NRE 6505,3.0,,3.612118371553063,Unknown,3.71,"Shannon, Michael",4.0,Unknown,3.708388741433937,Unknown,3.71,"Shannon, Michael",4.0,Unknown,3.628476417575749,Unknown,3.71,"Shannon, Michael",4.0,Unknown,3.721452173,Unknown,3.71,"Shannon, Michael",4.0,Unknown,3.645060983244356,Unknown,3.71,"Shannon, Michael",4.0,Unknown,3.733839236,Unknown,3.71,"Shannon, Michael",4.0,Unknown
NRE 6720,3.0,,3.415271424380996,Unknown,3.25,"Erickson, Anna",4.0,Unknown,3.583879770133973,Unknown,3.25,"Erickson, Anna",4.0,Unknown,3.403253162280013,Unknown,3.25,"Erickson, Anna",4.0,Unknown,3.5710551580503864,Unknown,3.25,"Erickson, Anna",4.0,Unknown,3.402478365967881,Unknown,3.25,"Erickson, Anna",4.0,Unknown,3.5662656759779363,Unknown,3.25,"Erickson, Anna",4.0,Unknown
NRE 6755,3.0,,3.218424477208929,Unknown,4.0,Unknown,4.0,"Charp, Paul",3.459370799,Unknown,3.993406636746496,Unknown,4.0,"Charp, Paul",3.178029906984277,Unknown,4.0,Unknown,4.0,"Charp, Paul",3.420658142978363,Unknown,3.995843692579931,Unknown,4.0,"Charp, Paul",3.1598957486914063,Unknown,3.99824348,Unknown,4.0,"Charp, Paul",3.398692115570672,Unknown,3.997483904431959,Unknown,4.0,"Charp, Paul"
NRE 6756,3.0,,3.021577530036863,Unknown,3.903924383970125,"Wang, C",4.0,Unknown,3.3348618275340463,Unknown,3.904396422130224,"Wang, C",4.0,Unknown,2.952806652,Unknown,3.92028690957206,"Wang, C",4.0,Unknown,3.270261128,Unknown,3.908848404150536,"Wang, C",4.0,Unknown,2.9173131314149314,Unknown,3.910222781763604,"Wang, C",4.0,Unknown,3.231118555163408,Unknown,3.9134864541699823,"Wang, C",4.0,Unknown
NRE 6757,3.0,,3.2661831475276477,Unknown,3.805392958339137,"Biegalski, Steven",4.0,"Wang, C",3.5011463706505346,Unknown,3.815386207513953,"Biegalski, Steven",4.0,"Wang, C",3.2146049887664048,Unknown,3.8401373032353527,"Biegalski, Steven",4.0,"Wang, C",3.452695845929755,Unknown,3.821853116,"Biegalski, Steven",4.0,"Wang, C",3.1879848485611983,Unknown,3.8222020831999375,"Biegalski, Steven",4.0,"Wang, C",3.423338916372556,Unknown,3.829489003908006,"Biegalski, Steven",4.0,"Wang, C"
NRE 6759,3.0,,3.5107887650184315,Unknown,3.783731839325804,"Miragaia Trancoso Vaz, Jose Pedro",4.0,"Hertel, Nolan",3.6674309137670233,Unknown,3.8246706762678553,"Miragaia Trancoso Vaz, Jose Pedro",4.0,"Hertel, Nolan",3.476403326,Unknown,3.8640762901951686,"Miragaia Trancoso Vaz, Jose Pedro",4.0,"Hertel, Nolan",3.6351305639531697,Unknown,3.849884971735488,"Miragaia Trancoso Vaz, Jose Pedro",4.0,"Hertel, Nolan",3.4586565657074657,Unknown,3.8343522396818175,"Miragaia Trancoso Vaz, Jose Pedro",4.0,"Hertel, Nolan",3.615559277581704,Unknown,3.8392043153009454,"Miragaia Trancoso Vaz, Jose Pedro",4.0,"Hertel, Nolan"
NRE 7203,3.0,,3.755394382509216,Unknown,4.0,Unknown,4.0,"Zhang, Dingkang",3.833715456883512,Unknown,4.0,Unknown,4.0,"Zhang, Dingkang",3.738201662922135,Unknown,4.0,Unknown,4.0,"Zhang, Dingkang",3.817565281976585,Unknown,4.0,Unknown,4.0,"Zhang, Dingkang",3.729328282853733,Unknown,4.0,Unknown,4.0,"Zhang, Dingkang",3.807779638790852,Unknown,4.0,Unknown,4.0,"Zhang, Dingkang"
NRE 8803,3.0,,4.0,Unknown,3.875,"Gody, Anthony",4.0,"La Pierre, Henry",4.0,Unknown,3.875,"Gody, Anthony",4.0,"La Pierre, Henry",4.0,Unknown,3.875,"Gody, Anthony",4.0,"La Pierre, Henry",4.0,Unknown,3.875,"Gody, Anthony",4.0,"La Pierre, Henry",4.0,Unknown,3.875,"Gody, Anthony",4.0,"La Pierre, Henry",4.0,Unknown,3.875,"Gody, Anthony",4.0,"La Pierre, Henry"
NRE 8901,3.0,,4.0,Unknown,4.0,Unknown,4.0,"Hertel, Nolan",4.0,Unknown,4.0,Unknown,4.0,"Hertel, Nolan",4.0,Unknown,4.0,Unknown,4.0,"Hertel, Nolan",4.0,Unknown,4.0,Unknown,4.0,"Hertel, Nolan",4.0,Unknown,4.0,Unknown,4.0,"Hertel, Nolan",4.0,Unknown,4.0,Unknown,4.0,"Hertel, Nolan"
NRE 8902,3.0,,4.0,Unknown,3.0,Unknown,4.0,"Stacey, Weston",4.0,Unknown,3.0,Unknown,4.0,"Stacey, Weston",4.0,Unknown,3.0,Unknown,4.0,"Stacey, Weston",4.0,Unknown,3.0,Unknown,4.0,"Stacey, Weston",4.0,Unknown,3.0,Unknown,4.0,"Stacey, Weston",4.0,Unknown,3.0,Unknown,4.0,"Stacey, Weston"
NRE 8903,3.0,,4.0,"Erickson, Anna",3.819283212,"Zhang, Fan",4.0,"Zhang, Fan",4.0,"Erickson, Anna",3.830924680032882,"Zhang, Fan",4.0,"Zhang, Fan",4.0,"Erickson, Anna",3.8472272041537554,"Zhang, Fan",4.0,"Zhang, Fan",4.0,"Erickson, Anna",3.850730100320501,"Zhang, Fan",4.0,"Zhang, Fan",4.0,"Erickson, Anna",3.848222076014837,"Zhang, Fan",4.0,"Zhang, Fan",4.0,"Erickson, Anna",3.8464324450046288,"Zhang, Fan",4.0,"Zhang, Fan"
NS 1000,1.0,,3.918748518181969,Unknown,3.952381014395369,"Hoover, Stephanie",4.0,"Hoover, Stephanie",3.918758035761266,Unknown,3.953756034007839,"Hoover, Stephanie",4.0,"Hoover, Stephanie",3.874455035895741,Unknown,3.95326202951234,"Hoover, Stephanie",4.0,"Hoover, Stephanie",3.874446519710027,Unknown,3.953148693362208,"Hoover, Stephanie",4.0,"Hoover, Stephanie",3.899368679592892,Unknown,3.9532742791551416,"Hoover, Stephanie",4.0,"Hoover, Stephanie",3.899375249126188,Unknown,3.953258854590535,"Hoover, Stephanie",4.0,"Hoover, Stephanie"
NS 1321,3.0,,3.916875139565166,Unknown,3.817409395391725,"Hill, Ryan",4.0,Unknown,3.9182723993620026,Unknown,3.89971438188708,"Hill, Ryan",4.0,Unknown,3.947362491120976,Unknown,3.842709947402238,"Hill, Ryan",4.0,Unknown,3.918993395404357,Unknown,3.811637784191433,"Hill, Ryan",4.0,Unknown,3.926370077169024,Unknown,3.863077615218725,"Hill, Ryan",4.0,Unknown,3.938313353758995,Unknown,3.862249843393202,"Hill, Ryan",4.0,Unknown
NS 1323,3.0,,3.0,Unknown,3.6824377763880816,"Carpenter, Kathryn",4.0,"Carpenter, Kathryn",3.0,Unknown,3.84567273,"Carpenter, Kathryn",4.0,"Carpenter, Kathryn",3.0,Unknown,3.732157865292137,"Carpenter, Kathryn",4.0,"Carpenter, Kathryn",3.0,Unknown,3.6701268750206575,"Carpenter, Kathryn",4.0,"Carpenter, Kathryn",3.0,Unknown,3.772880951282307,"Carpenter, Kathryn",4.0,"Carpenter, Kathryn",3.0,Unknown,3.771240832195869,"Carpenter, Kathryn",4.0,"Carpenter, Kathryn"
NS 2321,3.0,,3.9699307778915514,Unknown,3.0000112896187496,"Jones, Bobby",4.0,"Pomeroy, William",3.9389544513801686,Unknown,3.000011291936101,"Jones, Bobby",4.0,"Pomeroy, William",3.959133667768624,Unknown,3.0000112919216475,"Jones, Bobby",4.0,"Pomeroy, William",3.947647943159249,Unknown,3.000011291922144,"Jones, Bobby",4.0,"Pomeroy, William",3.9553650930772815,Unknown,3.00001129192214,"Jones, Bobby",4.0,"Pomeroy, William",3.951139537130032,Unknown,3.00001129192214,"Jones, Bobby",4.0,"Pomeroy, William"
NS 2323,3.0,,3.77,Unknown,3.639639946785012,"Hoover, Stephanie",4.0,"Hoover, Stephanie",3.77,Unknown,3.759378300988692,"Hoover, Stephanie",4.0,"Hoover, Stephanie",3.77,Unknown,3.7376781278995295,"Hoover, Stephanie",4.0,"Hoover, Stephanie",3.77,Unknown,3.661524043629985,"Hoover, Stephanie",4.0,"Hoover, Stephanie",3.77,Unknown,3.6538387741459553,"Hoover, Stephanie",4.0,"Hoover, Stephanie",3.77,Unknown,3.696508377518044,"Hoover, Stephanie",4.0,"Hoover, Stephanie"
NS 3323,3.0,,4.0,Unknown,3.7437992849224377,"Thomas, Myron",4.0,"Wallace, Keith",4.0,Unknown,3.7413738781503487,"Thomas, Myron",4.0,"Wallace, Keith",4.0,Unknown,3.741315173889529,"Thomas, Myron",4.0,"Wallace, Keith",4.0,Unknown,3.740354638762319,"Thomas, Myron",4.0,"Wallace, Keith",4.0,Unknown,3.740319780790189,"Thomas, Myron",4.0,"Wallace, Keith",4.0,Unknown,3.7399392390345696,"Thomas, Myron",4.0,"Wallace, Keith"
NS 3324,3.0,,4.0,Unknown,4.0,Unknown,4.0,"Thompson, Craig",4.0,Unknown,4.0,Unknown,4.0,"Thompson, Craig",4.0,Unknown,4.0,Unknown,4.0,"Thompson, Craig",4.0,Unknown,4.0,Unknown,4.0,"Thompson, Craig",4.0,Unknown,4.0,Unknown,4.0,"Thompson, Craig",4.0,Unknown,4.0,Unknown,4.0,"Thompson, Craig"
NS 3325,3.0,,4.0,Unknown,3.954044888497642,"Carpenter, Kathryn",4.0,Unknown,4.0,Unknown,3.935847396690095,"Carpenter, Kathryn",4.0,Unknown,4.0,Unknown,3.9528882259115896,"Carpenter, Kathryn",4.0,Unknown,4.0,Unknown,3.936930834502787,"Carpenter, Kathryn",4.0,Unknown,4.0,Unknown,3.951873662816437,"Carpenter, Kathryn",4.0,Unknown,4.0,Unknown,3.9378808924570254,"Carpenter, Kathryn",4.0,Unknown
NS 3326,3.0,,3.836526227862578,Unknown,3.908089776995282,"Hill, Ryan",4.0,"Hill, Ryan",3.866335988781638,Unknown,3.8716947933801897,"Hill, Ryan",4.0,"Hill, Ryan",3.8693297396207855,Unknown,3.9057764518231792,"Hill, Ryan",4.0,"Hill, Ryan",3.882831773599505,Unknown,3.873861669005575,"Hill, Ryan",4.0,"Hill, Ryan",3.870619179542541,Unknown,3.9037473256328745,"Hill, Ryan",4.0,"Hill, Ryan",3.8775291226985926,Unknown,3.8757617849140513,"Hill, Ryan",4.0,"Hill, Ryan"
